Signal,Mean (µV),RMS (µV),MRS (µV),Zero Crossings,Frequency (Hz),Delta (µV² /Hz),Theta (µV² /Hz),Alpha (µV² /Hz),Beta (µV² /Hz),Gamma (µV² /Hz),Skewness,Variance,Kurtosis,Hjorth Mobility,Hjorth Complexity,Spectral Entropy,Hurst Component,Label
e74.20,1289.0223,1646.1008,1363.6419,34,17,841.1108694,32.24278341,10.38835429,2.63610704,0.7979385063,-0.3135267751,51379.31842,0.6596097965,0.01539918763,131.4690126,0.1493599327,0.7585388684,0
e63.1,232.9144,287.8641,232.9726,2,1,4.497301165,1.056735306,1.278971682,0.7680140497,0.08534448053,0.3178443483,4778.961119,1.179533553,0.01032302688,169.4504689,0.6927643701,nan,1
e63.2,343.9547,393.6548,343.9547,0,0,6.310394425,1.926644867,2.459748105,1.620819978,0.1862876293,0.2195402167,5509.555851,0.2380721002,0.009075943817,184.8663802,0.7567814955,nan,1
e63.3,403.0398,464.2509,402.0398,0,0,7.111331118,1.902463667,2.472049235,1.547302971,0.1756874207,0.01808408755,5411.803292,1.07116276,0.008673023233,208.126075,0.7314868833,nan,1
e63.4,266.4407,306.8294,266.4407,0,0,5.335354744,0.9702319747,1.201565322,0.7750712316,0.09892957158,0.4305824231,4790.162786,0.97261671,0.01004654139,174.0078143,0.6435475646,nan,1
e63.5,405.3279,472.7105,405.3279,0,0,8.457032313,1.924923506,2.215801651,1.489599669,0.186711055,0.0002621776154,5504.862456,0.5624943744,0.008487073065,198.1614755,0.6867803793,nan,1
e63.6,383.7656,433.9166,383.7656,0,0,6.424891065,1.795811653,2.427803244,1.579961567,0.2014015043,0.103999539,5402.427215,0.2037094431,0.007559799465,245.584762,0.7467126352,nan,1
e63.7,295.4156,341.6793,297.2481,2,1,5.511276545,0.929396135,1.229822527,0.8255477893,0.09495161005,0.1936479563,4770.793462,1.258861196,0.008752372715,180.1353898,0.6391876538,nan,1
e63.8,385.7348,438.8855,385.7348,0,0,7.948707211,1.874724873,2.383174734,1.54025528,0.1927293501,0.06683697729,5464.98606,1.279284842,0.007319460074,210.9381348,0.7055271568,0.7455383144,1
e63.9,463.4012,518.968,463.4012,0,0,8.91103024,2.074713319,2.558575264,1.596898343,0.1902587506,0.08744295962,5537.860725,0.1645008092,0.006673185558,234.2192394,0.6961622948,0.7869859644,1
e63.10,340.3766,392.6372,340.3765,0,0,6.40685057,1.055876804,1.258164389,0.763363053,0.08965625153,0.3277112115,4803.55598,0.7888631678,0.009639120222,148.294129,0.6090892872,nan,1
e63.11,415.4809,478.6751,415.5012,2,1,9.13217464,1.825492212,2.347220932,1.544501162,0.1811820007,-0.04125370422,5492.383099,0.5111904104,0.008522072251,206.0412401,0.6726430048,nan,1
e63.12,342.0071,400.2666,342.0071,0,0,6.360737094,1.973470646,2.469874206,1.541282311,0.1619061931,0.2930052224,5443.285662,0.3474199988,0.009789668184,152.9139501,0.754032212,0.7596313617,1
e63.13,414.0659,471.687,414.0659,0,0,8.229796408,2.40925634,2.729860451,1.53302415,0.1625470409,0.06528123591,5464.664322,1.190198617,0.00854731706,216.1022602,0.7241690789,nan,1
e63.14,323.8709,366.611,323.8709,0,0,6.043632271,0.998456019,1.308811268,0.7913805822,0.09890567517,0.4048131309,4735.149584,1.173417446,0.008680015511,183.4497471,0.6247091458,nan,1
e63.15,307.7914,368.2017,307.7914,0,0,5.335513231,2.180022166,2.633692997,1.570994804,0.1504759071,0.4867300827,5563.777122,1.292378971,0.00971517523,160.1630539,0.7905694691,nan,1
e63.16,333.5664,447.7898,380.8134,4,2,8.283194951,1.992779634,2.366230616,1.599888311,0.1700290249,-0.3041606863,5784.824229,0.7715762491,0.008921059845,187.3230812,0.7036896729,nan,1
e63.17,272.7854,307.653,272.7854,0,0,5.282661807,0.9919411392,1.261381996,0.7401429098,0.08439729569,0.232262913,4703.015591,1.087571888,0.01010924969,159.2154652,0.6480319365,0.7320174612,1
e63.18,345.1017,473.2202,383.4047,8,4,8.482383215,1.75628336,2.393775605,1.564879778,0.1682232696,-0.0391174179,5678.83169,0.07422455531,0.007474222968,233.1845239,0.6885184739,0.7833666182,1
e63.19,405.505,478.4726,405.505,0,0,8.311221192,2.082854828,2.497741565,1.541741139,0.1490939012,0.4533185166,5525.587321,0.4398794711,0.009602660173,165.1233194,0.7071837604,0.7873562843,1
e63.20,245.8751,336.0958,255.6242,6,3,4.488846312,1.066843827,1.225799095,0.8071434262,0.1057228826,0.1959800075,4818.761406,0.9426903351,0.008951987822,174.8674582,0.6943394898,nan,1
e69.1,-6.5437,181.1167,125.0349,75,36.5,2.436141297,1.401285079,0.8319022746,0.7094694097,0.2237126583,0.03483207058,4906.724382,0.0154651415,0.04951850624,41.80845941,0.7789255179,nan,1
e69.2,-25.9256,185.7209,128.8929,72,36,2.7080759,1.771539068,0.5704629971,0.6731349489,0.2337673043,0.1381054379,4971.402344,0.01407432813,0.04841429015,47.22281311,0.7394227831,0.633975761,1
e69.3,18.83,199.9932,138.6786,78,39,3.236815494,1.744913458,0.898285527,1.084211928,0.3396949518,-0.01134978152,5301.706056,0.2574426139,0.04862462444,43.28383268,0.7726880298,nan,1
e69.4,-24.2761,176.869,123.6761,73,36.5,2.860484134,1.173796313,0.6428715113,0.6657098081,0.2303884238,0.1212871788,4912.602308,0.002090535332,0.04779666675,54.32307467,0.7290453463,0.6618627865,1
e69.5,-14.8334,189.3998,137.382,69,34.5,2.817913069,1.751106462,0.7662257602,0.7533871937,0.2250087475,0.09758111844,5009.439059,-0.05269640192,0.04850019369,41.25073794,0.7613673241,0.6331130611,1
e69.6,4.189,198.7222,135.2062,70,35,2.871138527,1.772526748,0.7019996002,1.039127797,0.3157608244,0.02122221808,5221.855865,0.1201574931,0.04703495788,54.54525875,0.7706485013,0.6354628466,1
e69.7,-22.5801,182.8815,132.6443,68,34,3.391846583,1.434001045,0.704340581,0.7323160648,0.2227877135,0.06743875752,5021.018679,0.1465815461,0.04846425507,42.25459482,0.7207898489,nan,1
e69.8,-7.1901,183.1946,127.6171,69,34.5,2.508506461,1.150785362,0.647705104,0.6912694411,0.243065954,0.0537813006,4868.352377,-0.03527618162,0.0500931765,52.06686339,0.7525118866,0.6559741115,1
e69.9,7.5032,205.5029,134.9324,73,3.65,2.893732155,2.333665466,0.7785389134,1.039330008,0.304569304,0.04011426181,5324.971564,-0.1098321365,0.04997724795,41.10476613,0.7739785023,nan,1
e69.10,-29.4235,174.1143,126.3315,75,37.5,3.192765455,1.280205624,0.623611186,0.6886133837,0.2328897187,0.05288763154,4968.603865,-0.04069933998,0.04766815996,55.36236169,0.7136065253,nan,1
e69.11,-6.281,191.4837,132.8077,73,36.5,3.175245833,1.350521771,0.7234991492,0.6923719729,0.2181673098,0.1080493747,4991.016551,-0.1042289469,0.04830970666,41.27111654,0.7279147662,0.6624115884,1
e69.12,39.3727,184.2824,109.9155,16,8,2.949573897,1.994357792,0.857606857,1.059974768,0.3198760879,0.008852846812,5224.122774,7.199576117,0.03716274857,56.89116791,0.7812973762,0.6220293456,1
e69.13,-18.3084,168.8916,112.9957,11,5.5,3.457314177,1.800663783,0.7021846115,0.7300673384,0.2178037871,0.08334237756,5023.211569,0.0184331263,0.01357223374,95.26155758,0.7249672238,nan,1
e69.14,1.6316,168.7946,102.6021,11,5.5,3.078993306,1.47489039,0.7337198879,0.9762653214,0.3547072855,-0.06246974642,5123.1819,2.328757621,0.01492878154,90.95166056,0.7559790642,nan,1
e69.15,-11.248,163.0581,112.5316,8,4,3.276484525,1.375929183,0.7646393223,0.7023224782,0.2204205292,-0.01620009849,4964.219707,0.5819098564,0.01667863387,78.1450665,0.7279239391,nan,1
e69.16,-21.8174,168.1642,122.0573,9,4.5,2.866405512,1.833717682,0.6031101852,0.6748420021,0.2276354392,-0.08410371909,4946.694308,0.2577314804,0.01489232025,104.8208153,0.7361853164,nan,1
e69.17,12.1996,180.9314,115.957,11,5.5,3.204487605,1.795443999,0.8796435299,1.071881292,0.3372487054,-0.1105386384,5261.467719,1.974146431,0.02007575598,74.73692101,0.7726446077,nan,1
e69.18,-28.6451,155.3667,98.0781,10,5,2.916837118,1.256854878,0.6524264097,0.6749090483,0.2215973347,0.08948864628,4872.724739,0.1552270349,0.01486006889,96.29289196,0.730745584,nan,1
e69.19,13.6329,159.1918,102.078,9,4.5,2.731739684,1.577477689,0.7773826909,0.7713810394,0.2315728927,-0.1240480644,4943.794212,2.964129367,0.02255917638,78.46437615,0.7667350322,0.7425752969,1
e69.20,-3.3158,173.4451,104.4419,19,9.5,2.913574209,1.955992932,0.7269216964,1.019432117,0.3235221082,0.04015219122,5201.424526,0.2323088513,0.01487187911,94.11884131,0.7700815822,nan,1
e22.1,151.1932,230.5058,177.4313,20,10,2.792702928,0.5277305938,0.5498018225,0.5555074845,0.2070433927,0.1610872638,4509.000572,0.1398198316,0.0276839738,75.92087633,0.6585138092,0.7282158863,1
e22.2,-14.9242,147.1473,117.5967,28,14,2.07050283,0.264698603,0.2902179933,0.3837430022,0.1385896204,-0.01295940684,4316.572398,0.1862523078,0.02962911088,69.40974665,0.5965291277,0.713139774,1
e22.3,18.8835,138.2804,102.1439,36,18,4.018242464,0.3496306055,0.437507972,0.5713468727,0.2026945556,0.06330408948,4507.018001,0.1422097765,0.02774520025,73.02891692,0.5237581569,0.7356797627,1
e22.4,-86.0813,208.4221,159.6728,29,14.5,7.493996002,0.3366883036,0.418487441,0.5777262819,0.2117555982,0.005999630548,4521.451496,-0.1771128917,0.02493912293,78.05272115,0.3703041852,0.7311754726,1
e22.5,102.0676,177.7451,144.9224,21,10.5,3.52534576,0.3458599518,0.5504723428,0.5532585381,0.2102904524,0.05790284781,4479.256973,-0.01441368204,0.03031496927,65.64509555,0.5714923717,0.7043720179,1
e22.6,79.6355,165.0417,117.4121,30,15,2.572641545,0.3079517961,0.252769708,0.3875913819,0.1507709157,-0.07619185464,4337.006888,0.3568531235,0.02671753202,75.82378445,0.5459583868,0.7371061487,1
e22.7,141.5301,209.7618,168.9687,22,11,3.920805915,0.4538307557,0.4192999374,0.5554429433,0.2266917224,0.1334623546,4538.140982,-0.004421947725,0.02353513538,103.6571312,0.5443761211,0.7284802258,1
e22.8,235.9658,266.5799,241.6636,6,3,5.533667642,0.3159041219,0.4400078458,0.5880014997,0.2420503535,-0.05653055972,4461.199482,0.213923275,0.02272958316,108.728042,0.442454983,nan,1
e22.9,103.0899,221.2147,160.7007,21,10.5,2.921294156,0.3459714128,0.2973180099,0.4111278143,0.1586953332,0.1621439543,4380.053428,0.290235975,0.0254434457,94.77287069,0.5416945603,nan,1
e22.10,32.6754,148.9298,105.6202,33,16.5,2.406393752,0.6256309489,0.3631351474,0.5322007934,0.1800733806,0.07743854979,4473.190176,-0.03161409772,0.02577490282,88.26667676,0.6704910098,0.7221068943,1
e22.11,30.4593,170.4997,128.3402,41,20.5,2.176575904,0.4446490644,0.2962607601,0.5906570144,0.2107398876,0.07520746224,4486.317004,0.06303355278,0.02654160665,88.02435687,0.6593828039,nan,1
e22.12,-124.0435,178.3255,146.2162,17,8.5,2.461711103,0.3405543274,0.2318303495,0.4061010259,0.1474690641,-0.01177468836,4321.620322,0.09985089756,0.03028269952,86.55285647,0.5626626028,nan,1
e22.13,-63.4638,212.9301,171.2228,27,13.5,3.623034053,0.4233526832,0.2478924002,0.6024742306,0.2041120362,-0.04256721612,4530.687586,-0.02204585485,0.02524741499,103.2585113,0.5274078513,0.7432139465,1
e22.14,-541.7621,567.4496,541.7621,0,0,13.21782962,0.3434603426,0.2724807793,0.4754356171,0.2364328921,0.2376017046,4457.347614,0.1342463317,0.01502495963,162.2292986,0.2247740604,0.7427303219,1
e22.15,-188.8087,316.2177,255.3819,15,7.5,5.020296034,0.6010598996,0.3861360013,0.4783595718,0.1595646916,0.3662804828,4569.669865,-0.0457389243,0.019061227,104.2995202,0.4870968245,nan,1
e22.16,-151.9456,237.9825,205.0362,13,6.5,4.309425357,0.460431054,0.4593051485,0.6033145974,0.2115176038,0.08629862324,4551.231385,0.1317293256,0.02019544824,115.2104574,0.5363290843,0.7540146947,1
e22.17,-123.0415,192.1423,162.2957,13,6.5,4.353647257,0.2766960334,0.3106116692,0.52901689,0.2277516968,0.2741229233,4433.347466,0.8680833584,0.02327952433,96.1466385,0.454667753,0.7355957369,1
e22.18,104.4804,175.6052,128.645,26,13,2.991123739,0.3610061713,0.288009186,0.3982233868,0.1483390128,-0.01571843624,4347.369636,-0.05984835848,0.02247099674,94.89019776,0.5340182965,nan,1
e22.19,319.0558,357.8974,319.0558,0,0,7.596776957,0.4406991999,0.3545505147,0.5909805558,0.1821171505,0.197089219,4490.432111,0.3653689848,0.01809238998,125.7915713,0.3753324404,0.7503026117,1
e22.20,189.8802,265.6318,225.2779,17,8.5,5.173855924,0.4076343821,0.3132855848,0.411971792,0.1411003696,-0.00115893869,4413.176568,-0.06693575248,0.02080610236,104.3937138,0.4187063546,0.7623862905,1
e22.1,-945.4223,965.2842,945.4223,0,0,245.676252,0.7015375758,0.6602525802,0.8712186514,0.3075959762,0.1327297719,5557.642082,-0.5601145573,0.01009990312,194.1190161,0.03875927275,nan,0
e22.2,-1144.7114,1154.7523,1144.7114,0,0,125.5951584,1.079394925,0.8035489559,0.6796536353,0.2743623893,0.0293497174,5369.344941,-0.2200135594,0.01191975804,181.0733885,0.07548772019,0.7448635149,0
e22.3,-1300.0392,1312.1931,1300.0392,0,0,101.3731171,0.7249410736,0.5364754433,0.4963877848,0.2303465714,0.2160145944,4773.254088,0.1532748553,0.01195529503,205.6220358,0.06634632381,nan,0
e22.4,-1325.9082,1339.1112,1325.9082,0,0,99.84578824,0.6302675939,0.7152885389,0.6404033817,0.2064234309,0.2652824717,4810.417967,-0.04344241893,0.01261982689,177.0890977,0.07410861915,0.7612874216,0
e22.5,-894.9366,907.6157,894.9366,0,0,70.7224245,0.4439529949,0.5724673995,0.7728830447,0.2754766213,0.1500423803,4738.43514,-0.01569332372,0.01599271741,156.106942,0.09036436113,nan,0
e22.6,-157.2587,298.0964,237.0081,13,6.5,68.13958954,0.6118762703,0.5096625536,0.7805372517,0.2650511907,-0.007624172791,5004.08239,0.1554373607,0.01640411548,165.6417707,0.097743855,0.7726558851,0
e22.7,233.072,286.4753,251.2894,9,4.5,51.71676849,0.4846853795,0.2975455028,0.5349576028,0.2152438799,-0.1390227909,4725.237775,0.0393301463,0.01612347121,174.9676277,0.09092440427,nan,0
e22.8,410.7927,443.9678,411.2755,2,1,36.36104423,0.9267021141,0.4700930435,0.7697641161,0.3394589843,-0.05513459004,5122.172722,0.47647847,0.01693324119,148.1337172,0.1755306486,nan,0
e22.9,415.6457,440.4922,415.6821,2,1,14.35196369,0.4499367726,0.565717261,0.645515753,0.2337944336,0.1640031977,4693.844729,-0.1162887332,0.01997732716,150.3457839,0.2820523617,0.7559647471,0
e22.10,23.0993,206.4688,163.9064,16,8,3.900876679,0.4135246075,0.3941379686,0.5598726616,0.2552923984,-0.2006472132,4608.053034,0.7720692629,0.02785840259,97.38782988,0.5344135234,0.7258944491,0
e22.11,94.2791,243.9551,176.501,24,12,15.36784172,0.5863481047,0.4088959846,0.5346002253,0.1964016988,0.03786289931,4756.523929,0.2443726643,0.01798823046,128.5230711,0.254155258,nan,0
e22.12,300.3727,336.6339,302.5102,2,1,15.50532906,0.3850780142,0.5342608969,0.6441954762,0.2250689337,0.1417513264,4629.727596,-0.1116295469,0.02060029339,123.567145,0.2563477972,0.7511971354,0
e22.13,99.3139,164.4679,136.7514,20,10,17.4209103,0.4101332458,0.3221540313,0.455911985,0.2026954917,0.09977659533,4457.798004,0.3882742773,0.02261792285,124.3116913,0.1953157073,0.7420847011,0
e22.14,-12.2014,136.4437,85.8455,44,22,15.3149952,0.6360369905,0.4481343337,0.5180684337,0.1928250744,0.1707123445,4545.158389,0.04049118517,0.01994230528,123.1141477,0.2627487471,0.7495836312,0
e22.15,2.1119,152.8056,112.5581,38,19,7.263288149,0.408804653,0.5392311863,0.6700611446,0.2927339675,0.03741355504,4601.956038,0.113303915,0.02600543426,94.37398177,0.4232728431,0.7244153235,0
e22.16,60.8529,165.6831,124.4424,23,11.5,4.014505206,0.5180344852,0.3333317297,0.4632707529,0.1807309753,-0.1877783023,4437.965097,0.1821727954,0.02804404032,95.62080289,0.5162463048,nan,0
e22.17,124.9135,210.8918,162.7896,25,12.5,4.150124577,0.3770190224,0.4463604129,0.6791480655,0.2908168038,-0.1587289421,4570.185542,0.1659342237,0.02627338955,107.8006731,0.5393330165,0.7528047681,0
e22.18,13.9405,149.7497,111.4213,24,12,4.65171524,0.4439720373,0.32309633,0.4714599954,0.1759931183,0.03717881098,4402.578079,0.02418141554,0.02555241764,98.25590348,0.465811275,0.7350535842,0
e22.19,197.0643,248.6889,205.9868,14,7,5.25227261,0.3849403092,0.3130360038,0.6812709447,0.2260195904,0.09291642244,4555.07564,0.02513462575,0.0225201402,106.3297645,0.4574502024,0.7266718045,0
e22.20,-0.5607,148.8532,112.6906,30,15,3.870094972,0.3811035072,0.2852852152,0.4438588143,0.1454910424,0.05885566503,4415.365785,-0.165373885,0.02482163228,118.9246939,0.4834124662,0.7524466374,0
e23.1,-352.9389,485.5091,404.9918,6,3,15.96287887,2.47847187,1.613418451,2.582746283,0.9642653178,0.05122214602,7459.942733,-0.4716610857,0.00623747086,225.2179515,0.575772374,nan,1
e23.2,-72.4933,241.0204,176.1094,14,7,8.090073642,1.434479099,1.353962335,1.748997247,0.6004334829,-0.1727122535,6336.240312,0.8598794287,0.009680729321,144.9030757,0.6477065684,nan,1
e23.3,-37.0744,350.1376,281.2724,13,6.5,13.02263962,2.431189388,2.326382495,2.469654377,0.8111134256,-0.3230662211,7563.106746,0.5327469458,0.008300339814,113.3647542,0.6469145859,0.7693661916,1
e23.4,283.063,378.5225,305.4607,11,5.5,12.60211972,2.181751213,1.800200049,1.692506597,0.5756060141,-0.2006683804,6670.133813,1.013255848,0.007728856226,168.1034709,0.5961639148,nan,1
e23.5,-70.0399,278.7151,197.6322,10,5,15.02786566,1.614411112,3.010952054,2.561513215,0.7002578208,0.6297125199,7894.070946,-0.05525374322,0.00867190435,144.1504718,0.6059171641,0.7984465197,1
e23.6,-178.1162,283.0331,232.9367,12,6,10.52178466,1.29857696,1.283552902,1.724270002,0.5320897325,0.6624355417,6097.033986,2.341054257,0.007107445486,151.115677,0.5722106178,nan,1
e23.7,-107.7208,313.436,209.2247,23,11.5,14.02746884,1.099604188,2.374374923,2.245756319,0.8568470097,-0.2076866352,7552.841275,0.1476591937,0.01309775224,104.2693223,0.5646284497,nan,1
e23.8,130.5986,301.147,225.6072,8,4,8.432507232,1.559015168,1.653419654,1.845717473,0.6403618008,1.034301074,6362.873834,1.430636929,0.008715199186,138.2495834,0.663699048,nan,1
e23.9,4.3602,350.3721,279.0713,12,6,32.59438977,1.08166809,2.039140806,1.751160936,0.56010935,0.3048098843,8885.192793,0.9369081112,0.009495675902,135.1187538,0.3305615317,nan,1
e23.10,72.0323,309.2836,213.1152,11,5.5,17.96220007,2.36714641,2.551431439,2.483315471,0.7941918203,0.09037942991,8535.691991,0.005209375714,0.01241208864,87.80666317,0.5754038417,nan,1
e23.11,-120.9697,342.8561,247.7873,9,4.5,21.02652176,1.176442723,1.37685862,1.752986967,0.5825522995,0.5368474601,7765.680519,-0.05350117924,0.00675797906,248.9621978,0.4027029402,nan,1
e23.12,-224.9904,362.8656,304.8205,10,5,29.13294107,2.032011598,2.358282501,2.574734413,0.7720802878,-0.3689830217,9103.281698,0.5611948775,0.01013694136,109.3800464,0.4396402713,nan,1
e23.13,177.6308,340.7108,260.89,11,5.5,20.23933879,1.750365761,1.728464042,1.758366737,0.5610252926,0.08402971894,7617.575791,-0.4216334059,0.008652376949,166.7854534,0.4593922378,nan,1
e23.14,25.5663,274.1498,184.4199,17,8.5,11.14864266,1.880724743,3.147922965,2.529232075,0.7883050443,0.07763665316,7404.584427,-0.1213570374,0.008220911197,126.2579278,0.6863109512,nan,1
e23.15,60.2431,301.2667,234.6989,9,4.5,15.3719051,1.511807325,1.586415721,1.712514488,0.5698841507,0.111661173,7395.805979,0.2129244314,0.01347999622,90.45484592,0.5067285199,0.7678989885,1
e23.16,74.6644,303.5811,220.3369,12,6,9.543543802,1.188625269,2.592151854,2.320047604,0.817975966,0.3316955468,7031.315987,-0.02334254853,0.01160884518,123.0402194,0.6667342395,0.795033771,1
e23.17,-121.6176,240.1696,185.5832,8,4,7.018555406,1.080421546,1.573300913,1.698503855,0.5193787821,0.7579560017,6018.283264,4.284484564,0.01308726686,106.306648,0.6677499813,nan,1
e23.18,-165.3578,371.3579,293.9915,16,8,35.09788802,1.389492098,2.005776838,1.761990555,0.5900411632,-0.6326774993,8278.734971,1.27130112,0.01246075934,123.1311615,0.3286338045,nan,1
e23.19,-1165.6982,1215.7286,1173.5511,2,1,75.39539847,3.408518567,2.457586971,2.418703886,0.7295225354,0.357760628,9045.148798,-0.09512642985,0.00727328769,290.2651824,0.2704246849,0.793181986,1
e23.20,-877.8336,1029.4901,917.2632,1,0.5,78.53424706,2.467326104,1.793664449,1.664213196,0.5539867502,0.4685769542,8099.896727,0.2363744724,0.00798631697,201.8618456,0.2077587293,0.7754242925,1
e24.1,196.8954,377.4063,300.4491,5,2.5,9.962405046,1.459280236,0.6754693092,1.277425748,0.6714976398,0.2278900547,5502.049712,0.1350193471,0.009755284379,138.7444655,0.523712202,nan,0
e24.2,96.8048,308.6288,227.5543,13,6.5,4.882245532,1.6957659,1.10021457,1.991755942,1.020860804,0.1968876726,6032.972013,0.1381176481,0.01194788085,106.0041793,0.7437762881,nan,0
e24.3,-159.5425,307.2909,252.1226,6,3,3.77741073,1.523292549,0.7884679348,1.332330305,0.7377431301,0.2744923894,5369.797149,0.8806818402,0.01093053007,107.9552209,0.7403801361,0.7526608223,0
e24.4,-126.4169,360.259,252.6782,14,7,3.485091483,2.112239384,0.9294910699,1.985573038,1.035978974,-0.4730678203,6070.02935,0.7648010378,0.01029581863,106.6135447,0.7797371279,nan,0
e24.5,-80.5142,352.0179,307.6092,5,2.5,5.979255875,1.199488694,0.6696035235,1.280915787,0.6589974456,0.3412598874,5499.234664,0.1439849994,0.00969016104,133.9844884,0.6262760815,nan,0
e24.6,-111.9059,316.1833,256.8714,10,5,11.56149767,1.801780468,0.8928498525,1.88055482,0.9722784819,0.3615781326,6292.48278,0.03742846232,0.0100222752,132.6138828,0.5583842937,0.7743727644,0
